DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2022-01-01 02:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	7207.1	2022-01-01 04:15:49
2022-01-01 03:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	7120.73	2022-01-01 05:01:00
2022-01-01 00:00:00.000	PT60M	10Y1001A1001A65H	CTY	DK CTY	DK	3314.22	2022-01-01 03:00:50
2022-01-01 01:00:00.000	PT60M	10Y1001A1001A65H	CTY	DK CTY	DK	3218.35	2022-01-01 04:00:47
2022-01-01 02:00:00.000	PT60M	10Y1001A1001A65H	CTY	DK CTY	DK	3125.95	2022-01-01 05:00:53
2022-01-01 03:00:00.000	PT60M	10Y1001A1001A65H	CTY	DK CTY	DK	3079.97	2022-01-01 06:00:53
2022-01-01 00:00:00.000	PT60M	10YCA-BULGARIA-R	CTA	BG CTA	BG	3888.0	2022-01-04 10:16:17
2022-01-01 01:00:00.000	PT60M	10YCA-BULGARIA-R	CTA	BG CTA	BG	3751.0	2022-01-04 10:16:17
2022-01-01 02:00:00.000	PT60M	10YCA-BULGARIA-R	CTA	BG CTA	BG	3668.0	2022-01-04 10:16:17
2022-01-01 03:00:00.000	PT60M	10YCA-BULGARIA-R	CTA	BG CTA	BG	3616.0	2022-01-04 10:16:17
2022-01-01 00:00:00.000	PT60M	10Y1001A1001A788	BZN	IT-South BZN	IT-SOUTH	1614.0	2022-02-10 07:16:11
2022-01-01 01:00:00.000	PT60M	10Y1001A1001A788	BZN	IT-South BZN	IT-SOUTH	1431.0	2022-02-10 07:16:11
2022-01-01 02:00:00.000	PT60M	10Y1001A1001A788	BZN	IT-South BZN	IT-SOUTH	1348.0	2022-02-10 07:16:11
2022-01-01 03:00:00.000	PT60M	10Y1001A1001A788	BZN	IT-South BZN	IT-SOUTH	1297.0	2022-02-10 07:16:11
2022-01-01 00:00:00.000	PT60M	10YLV-1001A00074	CTY	LV CTY	LV	667.0	2022-01-01 02:15:49
2022-01-01 01:00:00.000	PT60M	10YLV-1001A00074	CTY	LV CTY	LV	650.0	2022-01-01 03:15:47
2022-01-01 02:00:00.000	PT60M	10YLV-1001A00074	CTY	LV CTY	LV	633.0	2022-01-01 04:15:49
2022-01-01 03:00:00.000	PT60M	10YLV-1001A00074	CTY	LV CTY	LV	633.0	2022-01-01 05:15:50
2022-01-01 00:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	1676.0	2022-01-03 10:01:20
2022-01-01 01:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	1579.0	2022-01-04 14:00:52
2022-01-01 02:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	1503.0	2022-01-01 04:45:47
2022-01-01 03:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	1462.0	2022-01-04 14:00:52
2022-01-01 00:00:00.000	PT60M	10YBA-JPCC-----D	BZN	BA BZN	BA	980.86	2022-01-01 02:45:45
2022-01-01 01:00:00.000	PT60M	10YBA-JPCC-----D	BZN	BA BZN	BA	887.42	2022-01-01 03:45:47
2022-01-01 02:00:00.000	PT60M	10YBA-JPCC-----D	BZN	BA BZN	BA	876.31	2022-01-01 04:45:48
2022-01-01 03:00:00.000	PT60M	10YBA-JPCC-----D	BZN	BA BZN	BA	885.82	2022-01-01 05:45:45
2022-01-01 01:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	7199.26	2022-03-05 09:16:13
2022-01-01 01:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	7162.67	2022-03-05 09:16:13
2022-01-01 01:45:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	7083.56	2022-03-05 09:16:13
2022-01-01 02:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	7016.43	2022-03-05 09:16:13
2022-01-01 02:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	7026.58	2022-03-05 09:16:13
2022-01-01 02:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	7013.78	2022-03-05 09:16:13
2022-01-01 02:45:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	6975.85	2022-03-05 09:16:13
2022-01-01 03:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	6957.55	2022-03-05 09:16:13
2022-01-01 03:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	6956.04	2022-03-05 09:16:13
2022-01-01 03:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	6974.37	2022-03-05 09:16:13
2022-01-01 03:45:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	6965.81	2022-03-05 09:16:13
2022-01-01 00:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	7842.55	2022-03-05 09:16:13
2022-01-01 00:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	7711.5	2022-03-05 09:16:13
2022-01-01 00:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	7627.31	2022-03-05 09:16:13
2022-01-01 00:45:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	7453.07	2022-03-05 09:16:13
2022-01-01 01:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	7300.43	2022-03-05 09:16:13
2022-01-01 00:00:00.000	PT60M	10YCA-BULGARIA-R	CTY	BG CTY	BG	3888.0	2022-01-04 10:16:19
2022-01-01 01:00:00.000	PT60M	10YCA-BULGARIA-R	CTY	BG CTY	BG	3751.0	2022-01-04 10:16:19
2022-01-01 02:00:00.000	PT60M	10YCA-BULGARIA-R	CTY	BG CTY	BG	3668.0	2022-01-04 10:16:19
2022-01-01 03:00:00.000	PT60M	10YCA-BULGARIA-R	CTY	BG CTY	BG	3616.0	2022-01-04 10:16:19
2022-01-01 00:00:00.000	PT15M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	332.24	2022-01-10 09:01:19
2022-01-01 00:15:00.000	PT15M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	329.75	2022-01-10 09:01:19
2022-01-01 00:30:00.000	PT15M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	324.91	2022-01-10 09:01:19
2022-01-01 00:45:00.000	PT15M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	315.33	2022-01-10 09:01:19
2022-01-01 01:00:00.000	PT15M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	315.49	2022-01-10 09:01:19
2022-01-01 01:15:00.000	PT15M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	317.98	2022-01-10 09:01:19
2022-01-01 01:30:00.000	PT15M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	317.11	2022-01-10 09:01:19
2022-01-01 01:45:00.000	PT15M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	319.25	2022-01-10 09:01:19
2022-01-01 02:00:00.000	PT15M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	318.85	2022-01-10 09:01:19
2022-01-01 02:15:00.000	PT15M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	317.42	2022-01-10 09:01:19
2022-01-01 02:30:00.000	PT15M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	320.83	2022-01-10 09:01:19
2022-01-01 02:45:00.000	PT15M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	322.09	2022-01-10 09:01:19
2022-01-01 03:00:00.000	PT15M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	323.85	2022-01-10 09:01:19
2022-01-01 03:15:00.000	PT15M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	320.8	2022-01-10 09:01:19
2022-01-01 03:30:00.000	PT15M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	319.56	2022-01-10 09:01:19
2022-01-01 03:45:00.000	PT15M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	317.27	2022-01-10 09:01:19
2022-01-01 00:00:00.000	PT60M	10Y1001C--000182	BZN	UA-IPS BZN	UA_IPS	15955.0	2022-02-23 19:46:19
2022-01-01 01:00:00.000	PT60M	10Y1001C--000182	BZN	UA-IPS BZN	UA_IPS	15590.0	2022-02-23 19:46:19
2022-01-01 02:00:00.000	PT60M	10Y1001C--000182	BZN	UA-IPS BZN	UA_IPS	15324.0	2022-02-23 19:46:19
2022-01-01 03:00:00.000	PT60M	10Y1001C--000182	BZN	UA-IPS BZN	UA_IPS	15427.0	2022-02-23 19:46:19
2022-01-01 00:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	16682.0	2022-02-23 19:46:19
2022-01-01 01:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	16294.0	2022-02-23 19:46:19
2022-01-01 02:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	16015.0	2022-02-23 19:46:19
2022-01-01 03:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	16120.0	2022-02-23 19:46:19
2022-01-01 00:00:00.000	PT60M	10YFR-RTE------C	CTA	FR CTA	FR	51654.0	2022-01-01 02:45:45
2022-01-01 01:00:00.000	PT60M	10YFR-RTE------C	CTA	FR CTA	FR	50160.0	2022-01-01 03:45:48
2022-01-01 02:00:00.000	PT60M	10YFR-RTE------C	CTA	FR CTA	FR	47250.0	2022-01-01 04:45:50
2022-01-01 03:00:00.000	PT60M	10YFR-RTE------C	CTA	FR CTA	FR	45424.0	2022-01-01 05:45:48
2022-01-01 01:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	37599.53	2022-01-01 19:00:53
2022-01-01 01:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	37213.16	2022-01-01 19:00:53
2022-01-01 01:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	36825.38	2022-01-01 19:00:53
2022-01-01 02:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	36816.82	2022-01-01 19:00:53
2022-01-01 02:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	36538.66	2022-01-01 19:00:53
2022-01-01 02:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	36671.11	2022-01-01 19:00:53
2022-01-01 02:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	36318.75	2022-01-01 19:00:53
2022-01-01 03:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	36300.29	2022-01-01 12:30:56
2022-01-01 03:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	36038.38	2022-01-01 19:00:53
2022-01-01 03:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	36446.47	2022-01-01 19:00:53
2022-01-01 03:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	36104.82	2022-01-01 19:00:53
2022-01-01 00:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	39869.87	2022-01-01 19:00:53
2022-01-01 00:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	38861.61	2022-01-01 19:00:53
2022-01-01 00:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	38279.3	2022-01-01 19:00:53
2022-01-01 00:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	37769.34	2022-01-01 19:00:53
2022-01-01 01:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	37711.05	2022-01-01 19:00:53
2022-01-01 00:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	1974.42	2022-01-01 03:00:50
2022-01-01 01:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	1934.49	2022-01-01 04:00:46
2022-01-01 02:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	1882.11	2022-01-01 05:00:53
2022-01-01 03:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	1850.01	2022-01-01 06:00:51
2022-01-01 00:00:00.000	PT60M	10Y1001A1001B012	CTA	GE CTA	GE	1626.51	2022-01-01 02:15:55
2022-01-01 01:00:00.000	PT60M	10Y1001A1001B012	CTA	GE CTA	GE	1611.43	2022-01-01 03:15:54
2022-01-01 02:00:00.000	PT60M	10Y1001A1001B012	CTA	GE CTA	GE	1597.56	2022-01-01 05:15:57
2022-01-01 03:00:00.000	PT60M	10Y1001A1001B012	CTA	GE CTA	GE	1622.94	2022-01-01 05:15:57
2022-01-01 01:15:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	14301.78	2022-01-01 19:00:58
2022-01-01 01:30:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	14135.59	2022-01-01 19:00:58
2022-01-01 01:45:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	14235.25	2022-01-01 19:00:58
2022-01-01 02:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	14049.77	2022-01-01 19:00:58
2022-01-01 02:15:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	14027.51	2022-01-01 19:00:58
2022-01-01 02:30:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	14089.15	2022-01-01 19:00:58
2022-01-01 02:45:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	14014.95	2022-01-01 19:00:58
2022-01-01 03:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	13957.16	2022-01-01 12:30:59
2022-01-01 03:15:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	13972.18	2022-01-01 19:00:58
2022-01-01 03:30:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	14059.49	2022-01-01 19:00:58
2022-01-01 03:45:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	13980.19	2022-01-01 19:00:58
2022-01-01 00:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	15342.86	2022-01-01 19:00:58
2022-01-01 00:15:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	15141.0	2022-01-01 19:00:58
2022-01-01 00:30:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	14747.36	2022-01-01 19:00:58
2022-01-01 00:45:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	14660.12	2022-01-01 19:00:58
2022-01-01 01:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	14495.37	2022-01-01 19:00:58
2022-01-01 00:00:00.000	PT60M	10YGR-HTSO-----Y	CTA	GR CTA	GR	4462.0	2022-01-01 03:00:51
2022-01-01 01:00:00.000	PT60M	10YGR-HTSO-----Y	CTA	GR CTA	GR	4202.0	2022-01-01 04:00:49
2022-01-01 02:00:00.000	PT60M	10YGR-HTSO-----Y	CTA	GR CTA	GR	4034.0	2022-01-01 05:00:56
2022-01-01 03:00:00.000	PT60M	10YGR-HTSO-----Y	CTA	GR CTA	GR	3991.0	2022-01-01 06:00:55
2022-01-01 00:00:00.000	PT60M	10Y1001C--00100H	BZN	XK BZN	XK	1109.71	2022-01-01 04:16:54
2022-01-01 01:00:00.000	PT60M	10Y1001C--00100H	BZN	XK BZN	XK	1057.87	2022-01-01 04:16:54
2022-01-01 02:00:00.000	PT60M	10Y1001C--00100H	BZN	XK BZN	XK	949.92	2022-01-01 06:30:48
2022-01-01 03:00:00.000	PT60M	10Y1001C--00100H	BZN	XK BZN	XK	862.58	2022-01-01 06:30:48
2022-01-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	5260.86	2022-01-01 02:15:53
2022-01-01 01:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	5187.02	2022-01-01 03:15:55
2022-01-01 02:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	5034.19	2022-01-01 04:16:31
2022-01-01 03:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	4991.29	2022-01-01 05:15:57
2022-01-01 00:00:00.000	PT60M	10YCS-SERBIATSOV	CTA	RS CTA	RS	4174.0	2022-01-02 08:01:02
2022-01-01 01:00:00.000	PT60M	10YCS-SERBIATSOV	CTA	RS CTA	RS	3988.0	2022-01-02 08:01:02
2022-01-01 02:00:00.000	PT60M	10YCS-SERBIATSOV	CTA	RS CTA	RS	3724.0	2022-01-02 08:01:02
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	CTA	RS CTA	RS	3538.0	2022-01-02 08:01:02
2022-01-01 00:00:00.000	PT60M	10YSE-1--------K	CTY	SE CTY	SE	15331.0	2022-01-01 03:00:54
2022-01-01 01:00:00.000	PT60M	10YSE-1--------K	CTY	SE CTY	SE	15331.0	2022-01-01 04:00:50
2022-01-01 02:00:00.000	PT60M	10YSE-1--------K	CTY	SE CTY	SE	15270.0	2022-01-01 05:00:58
2022-01-01 03:00:00.000	PT60M	10YSE-1--------K	CTY	SE CTY	SE	15150.0	2022-01-01 06:00:58
2022-01-01 00:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	4565.7	2022-03-05 14:18:45
2022-01-01 01:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	4391.6	2022-03-05 14:18:45
2022-01-01 02:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	4097.5	2022-03-05 14:18:45
2022-01-01 03:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	3863.2	2022-03-05 14:18:45
2022-01-01 00:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	1990.8	2022-01-02 03:00:54
2022-01-01 01:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	1969.38	2022-01-02 03:00:55
2022-01-01 02:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	1911.43	2022-01-02 03:00:55
2022-01-01 03:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	1995.69	2022-01-02 03:00:55
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	20827.0	2022-01-01 02:30:46
2022-01-01 01:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	19530.0	2022-01-01 03:30:48
2022-01-01 02:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	18383.0	2022-01-01 04:30:49
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	17680.0	2022-01-01 05:30:48
2022-01-01 00:00:00.000	PT60M	10Y1001A1001A70O	BZN	IT-Centre-North BZN	IT-CNORTH	1821.0	2022-01-02 07:15:50
2022-01-01 01:00:00.000	PT60M	10Y1001A1001A70O	BZN	IT-Centre-North BZN	IT-CNORTH	1691.0	2022-01-02 07:15:50
2022-01-01 02:00:00.000	PT60M	10Y1001A1001A70O	BZN	IT-Centre-North BZN	IT-CNORTH	1605.0	2022-01-02 07:15:50
2022-01-01 03:00:00.000	PT60M	10Y1001A1001A70O	BZN	IT-Centre-North BZN	IT-CNORTH	1546.0	2022-01-02 07:15:50
2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	5470.0	2022-01-01 02:45:50
2022-01-01 01:30:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	5426.0	2022-01-01 03:00:57
2022-01-01 01:45:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	5378.0	2022-01-01 03:16:00
2022-01-01 02:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	5349.0	2022-01-01 03:30:50
2022-01-01 02:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	5323.0	2022-01-01 03:45:51
2022-01-01 02:30:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	5308.0	2022-01-01 04:00:52
2022-01-01 02:45:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	5290.0	2022-01-01 04:16:44
2022-01-01 03:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	5274.0	2022-01-01 04:30:51
2022-01-01 03:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	5270.0	2022-01-01 04:45:52
2022-01-01 03:30:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	5257.0	2022-01-01 05:00:59
2022-01-01 03:45:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	5241.0	2022-01-01 05:16:04
2022-01-01 00:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	5704.0	2022-01-01 01:30:51
2022-01-01 00:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	5641.0	2022-01-01 01:45:51
2022-01-01 00:30:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	5594.0	2022-01-01 02:00:55
2022-01-01 00:45:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	5549.0	2022-01-01 02:16:01
2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	5502.0	2022-01-01 02:30:48
2022-01-01 00:00:00.000	PT60M	10Y1001C--00100H	CTY	XK CTY	XK	1109.71	2022-01-01 04:16:54
2022-01-01 01:00:00.000	PT60M	10Y1001C--00100H	CTY	XK CTY	XK	1057.87	2022-01-01 04:16:54
2022-01-01 02:00:00.000	PT60M	10Y1001C--00100H	CTY	XK CTY	XK	949.92	2022-01-01 06:30:48
2022-01-01 03:00:00.000	PT60M	10Y1001C--00100H	CTY	XK CTY	XK	862.58	2022-01-01 06:30:48
2022-01-01 00:00:00.000	PT60M	10YLV-1001A00074	CTA	LV CTA	LV	667.0	2022-01-01 02:15:48
2022-01-01 01:00:00.000	PT60M	10YLV-1001A00074	CTA	LV CTA	LV	650.0	2022-01-01 03:15:46
2022-01-01 02:00:00.000	PT60M	10YLV-1001A00074	CTA	LV CTA	LV	633.0	2022-01-01 04:15:48
2022-01-01 03:00:00.000	PT60M	10YLV-1001A00074	CTA	LV CTA	LV	633.0	2022-01-01 05:15:49
2022-01-01 00:00:00.000	PT60M	10YCS-CG-TSO---S	CTY	ME CTY	ME	294.47	2022-01-01 04:30:52
2022-01-01 01:00:00.000	PT60M	10YCS-CG-TSO---S	CTY	ME CTY	ME	259.6	2022-01-01 04:30:52
2022-01-01 02:00:00.000	PT60M	10YCS-CG-TSO---S	CTY	ME CTY	ME	228.07	2022-01-01 04:30:52
2022-01-01 03:00:00.000	PT60M	10YCS-CG-TSO---S	CTY	ME CTY	ME	217.98	2022-01-01 05:30:51
2022-01-01 00:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	3463.11	2022-01-02 03:00:54
2022-01-01 01:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	3388.36	2022-01-02 03:00:54
2022-01-01 02:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	3387.39	2022-01-02 03:00:54
2022-01-01 03:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	3375.79	2022-01-02 03:00:54
2022-01-01 01:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	5496.0	2022-01-01 03:15:56
2022-01-01 01:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	5418.8	2022-01-01 03:45:49
2022-01-01 01:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	5346.8	2022-01-01 03:45:49
2022-01-01 02:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	5308.4	2022-01-01 04:16:32
2022-01-01 02:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	5244.0	2022-01-01 04:16:32
2022-01-01 02:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	5219.2	2022-01-01 04:45:49
2022-01-01 02:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	5189.2	2022-01-01 04:45:49
2022-01-01 03:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	5195.6	2022-01-01 05:15:58
2022-01-01 03:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	5179.6	2022-01-01 05:15:58
2022-01-01 03:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	5182.8	2022-01-01 05:45:47
2022-01-01 03:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	5188.4	2022-01-01 05:45:47
2022-01-01 00:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	5707.2	2022-01-01 02:15:55
2022-01-01 00:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	5632.0	2022-01-01 02:15:55
2022-01-01 00:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	5550.4	2022-01-01 02:45:46
2022-01-01 00:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	5485.2	2022-01-01 02:45:46
2022-01-01 01:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	5555.2	2022-01-01 03:15:56
2022-01-01 00:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	4174.0	2022-01-02 08:01:02
2022-01-01 01:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	3988.0	2022-01-02 08:01:02
2022-01-01 02:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	3724.0	2022-01-02 08:01:02
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	3538.0	2022-01-02 08:01:02
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTA	ES CTA	ES	20827.0	2022-01-01 02:30:46
2022-01-01 01:00:00.000	PT60M	10YES-REE------0	CTA	ES CTA	ES	19530.0	2022-01-01 03:30:48
2022-01-01 02:00:00.000	PT60M	10YES-REE------0	CTA	ES CTA	ES	18383.0	2022-01-01 04:30:49
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTA	ES CTA	ES	17680.0	2022-01-01 05:30:48
